11315;24;31;18;sea;false;ocean;0
11316;6;43;50;sea;false;ocean;0
11317;66;2;15;sea;true;ocean;0
11318;12;47;12;sea;false;ocean;0
11319;54;30;15;sea;true;ocean;0
11320;17;2;17;sea;true;ocean;0
11321;2;41;16;sea;true;ocean;0
11322;22;39;25;sea;false;ocean;0
11323;32;15;8;sea;false;ocean;0
11324;2;68;23;sea;false;ocean;0
11325;29;36;15;sea;false;ocean;0
11326;43;21;22;sea;false;ocean;0
11327;11;50;14;sea;true;ocean;0
11328;29;19;29;sea;false;ocean;0
11329;52;15;12;sea;false;ocean;0
11330;9;16;65;sea;false;ocean;0
11331;54;0;44;sea;false;ocean;0
11332;58;13;8;sea;true;ocean;0
11333;3;62;31;sea;false;ocean;0
11334;21;13;19;sea;true;ocean;0
11335;9;26;29;sea;false;ocean;0
11336;18;4;49;sea;false;ocean;0
11337;10;3;53;sea;false;ocean;0
11338;3;20;65;sea;false;ocean;0
11339;43;10;24;sea;false;ocean;0
11340;2;52;33;sea;false;ocean;0
11341;11;12;56;sea;true;ocean;0
11342;5;51;22;sea;true;ocean;0
11343;3;7;57;sea;false;ocean;0
11344;81;9;1;sea;true;ocean;0
11345;11;6;18;sea;false;ocean;0
11346;1;12;3;sea;false;ocean;0
11347;16;27;48;sea;false;ocean;0
11348;20;17;24;sea;true;ocean;0
11349;36;31;31;sea;false;ocean;0
11350;27;9;31;sea;false;ocean;0
11351;9;5;77;sea;false;ocean;0
11352;80;9;7;sea;false;ocean;0
11353;28;29;1;sea;true;ocean;0
11354;54;11;0;sea;true;ocean;0
11355;23;46;11;sea;true;ocean;0
11356;0;0;55;sea;false;ocean;0
11357;42;31;4;sea;true;ocean;0
11358;13;20;49;sea;false;ocean;0
11359;16;24;53;sea;true;ocean;0
11360;22;4;42;sea;true;ocean;0
11361;12;33;44;sea;true;ocean;0
11362;0;42;41;sea;false;ocean;0
11363;4;11;82;sea;false;ocean;0
11364;12;81;3;sea;false;ocean;0
11365;6;85;2;sea;true;ocean;0
11366;49;41;7;sea;false;ocean;0
11367;3;22;30;sea;false;ocean;0
11368;43;23;17;sea;true;ocean;0
11369;75;0;20;sea;false;ocean;0
11370;4;40;7;sea;false;ocean;0
11371;2;2;18;sea;true;ocean;0
11372;2;48;13;sea;false;ocean;0
11373;43;24;27;sea;true;ocean;0
11374;18;62;10;sea;false;ocean;0
11375;4;46;8;sea;false;ocean;0
11376;3;11;31;sea;false;ocean;0
11377;5;33;23;sea;false;ocean;0
11378;13;13;62;sea;false;ocean;0
11379;22;43;34;sea;true;ocean;0
11380;18;6;30;sea;true;ocean;0
11381;63;5;22;sea;false;ocean;0
11382;13;1;34;sea;false;ocean;0
11383;14;26;8;sea;false;ocean;0
11384;22;44;14;sea;false;ocean;0
11385;0;3;1;sea;false;ocean;0
11386;4;12;45;sea;true;ocean;0
11387;16;6;18;sea;false;ocean;0
11388;31;17;23;sea;false;ocean;0
11389;17;30;16;sea;true;ocean;0
11390;58;9;18;sea;true;ocean;0
11391;9;42;26;sea;true;ocean;0
11392;42;30;5;sea;false;ocean;0
11393;5;36;47;sea;false;ocean;0
11394;4;38;28;land;false;asteroid;3
11395;0;53;32;sea;false;ocean;0
11396;13;5;28;sea;false;ocean;0
11397;65;12;5;sea;false;ocean;0
11398;5;5;1;sea;false;ocean;0
11399;14;32;41;sea;false;ocean;0
11400;59;14;10;sea;true;ocean;0
11401;6;15;47;sea;false;ocean;0
11402;11;3;64;sea;false;ocean;0
11403;20;11;63;sea;false;ocean;0
11404;7;52;16;sea;true;ocean;0
11405;1;26;52;sea;false;ocean;0
11406;6;47;35;sea;false;ocean;0
11407;4;53;34;sea;true;ocean;0
11408;22;25;5;sea;true;ocean;0
11409;69;2;8;sea;false;ocean;0
11410;9;83;7;sea;false;ocean;0
11411;3;49;20;sea;false;ocean;0
11412;3;3;24;sea;false;ocean;0
11413;23;16;39;sea;false;ocean;0
11414;4;15;66;sea;false;ocean;0
11415;34;10;10;sea;false;ocean;0
11416;33;4;8;sea;true;ocean;0
11417;85;0;2;sea;false;ocean;0
11418;30;3;37;sea;false;ocean;0
11419;0;15;57;sea;false;ocean;0
11420;1;0;44;sea;false;ocean;0
11421;12;16;8;sea;false;ocean;0
11422;14;13;5;sea;false;ocean;0
11423;48;26;5;sea;false;ocean;0
11424;32;4;15;sea;false;ocean;0
11425;62;15;4;sea;true;ocean;0
11426;13;30;23;sea;false;ocean;0
11427;13;23;46;sea;false;ocean;0
11428;9;46;21;sea;false;ocean;0
11429;27;30;32;sea;false;ocean;0
11430;7;33;55;sea;false;ocean;0
11431;76;5;11;sea;true;ocean;0
11432;15;13;6;sea;false;ocean;0
11433;75;19;4;sea;false;ocean;0
11434;39;35;19;sea;false;ocean;0
11435;37;8;10;sea;false;ocean;0
11436;45;46;4;sea;false;ocean;0
11437;11;1;5;sea;false;ocean;0
11438;35;4;3;sea;false;ocean;0
11439;5;63;28;sea;true;ocean;0
11440;9;31;27;sea;true;ocean;0
11441;54;33;0;sea;true;ocean;0
11442;82;13;1;sea;true;ocean;0
11443;0;63;22;sea;true;ocean;0
11444;60;10;21;sea;false;ocean;0
11445;29;45;1;sea;false;ocean;0
11446;1;51;28;sea;false;ocean;0
11447;10;17;26;sea;true;ocean;0
11448;30;27;12;sea;false;ocean;0
11449;55;10;11;sea;false;ocean;0
11450;30;15;43;sea;false;ocean;0
11451;63;9;9;sea;false;ocean;0
11452;11;49;25;sea;true;ocean;0
11453;27;21;10;sea;false;ocean;0
11454;2;62;19;sea;false;ocean;0
11455;13;18;50;sea;false;ocean;0
11456;68;5;26;sea;false;ocean;0
11457;1;42;23;sea;false;ocean;0
11458;35;24;11;sea;false;ocean;0
11459;26;33;1;sea;true;ocean;0
11460;11;21;45;sea;true;ocean;0
11461;35;47;10;sea;false;ocean;0
11462;0;44;22;sea;false;ocean;0
11463;52;44;0;sea;true;ocean;0
11464;52;24;18;sea;false;ocean;0
11465;10;41;8;sea;false;ocean;0
11466;23;11;45;sea;false;ocean;0
11467;13;43;11;sea;false;ocean;0
11468;4;64;21;sea;false;ocean;0
11469;57;10;9;sea;false;ocean;0
11470;23;26;5;sea;true;ocean;0
11471;36;9;37;sea;false;ocean;0
11472;35;9;42;sea;true;ocean;0
11473;24;38;34;sea;false;ocean;0
11474;8;70;3;sea;false;ocean;0
11475;9;28;55;sea;true;ocean;0
11476;2;26;67;sea;true;ocean;0
11477;9;13;67;sea;false;ocean;0
11478;15;17;67;sea;false;ocean;0
11479;26;16;57;sea;false;ocean;0
11480;6;56;37;sea;true;ocean;0
11481;6;8;74;sea;false;ocean;0
11482;57;11;29;sea;true;ocean;0
11483;0;15;77;sea;false;ocean;0
11484;44;12;41;sea;true;ocean;0
11485;19;2;31;sea;false;ocean;0
11486;7;39;37;sea;false;ocean;0
11487;19;45;14;sea;false;ocean;0
11488;7;55;8;sea;false;ocean;0
11489;51;11;6;sea;false;ocean;0
11490;63;9;3;sea;true;ocean;0
11491;2;7;40;sea;false;ocean;0
11492;25;38;10;sea;false;ocean;0
11493;16;43;30;sea;true;ocean;0
11494;3;44;7;sea;false;ocean;0
11495;55;16;7;sea;false;ocean;0
11496;33;37;13;sea;false;ocean;0
11497;65;9;11;sea;false;ocean;0
11498;21;28;41;sea;false;ocean;0
11499;9;16;3;sea;false;ocean;0
11500;23;55;18;sea;false;ocean;0
11501;22;38;19;sea;false;ocean;0
11502;80;6;6;sea;false;ocean;0
11503;4;64;13;sea;false;ocean;0
11504;22;48;4;sea;false;ocean;0
11505;20;16;17;sea;false;ocean;0
11506;60;0;25;sea;false;ocean;0
11507;49;22;13;sea;false;ocean;0
11508;15;48;8;sea;false;ocean;0
11509;28;7;6;sea;false;ocean;0
11510;17;29;50;sea;false;ocean;0
11511;24;0;53;sea;false;ocean;0
11512;56;6;10;sea;false;ocean;0
11513;2;66;28;sea;false;ocean;0
11514;1;19;14;sea;false;ocean;0
11515;24;51;6;sea;false;ocean;0
11516;24;2;19;sea;false;ocean;0
11517;3;86;6;sea;false;ocean;0
11518;4;71;16;sea;false;ocean;0
11519;12;19;1;sea;false;ocean;0
11520;15;49;32;sea;true;ocean;0
11521;7;20;31;sea;false;ocean;0
11522;6;34;49;sea;false;ocean;0
11523;12;0;36;sea;false;ocean;0
11524;8;5;40;sea;false;ocean;0
11525;27;52;1;sea;false;ocean;0
11526;0;8;26;sea;true;ocean;0
11527;26;52;12;sea;false;ocean;0
11528;81;10;0;sea;false;ocean;0
11529;32;10;32;sea;false;ocean;0
11530;1;37;51;sea;false;ocean;0
11531;5;40;52;sea;false;ocean;0
11532;29;2;6;sea;false;ocean;0
11533;1;22;11;sea;true;ocean;0
11534;20;20;42;sea;false;ocean;0
11535;23;24;31;sea;false;ocean;0
11536;73;7;2;sea;false;ocean;0
11537;17;62;19;sea;true;ocean;0
11538;3;14;26;sea;true;ocean;0
11539;35;8;3;sea;false;ocean;0
11540;21;19;56;sea;false;ocean;0
11541;14;1;21;sea;false;ocean;0
11542;9;8;41;sea;false;ocean;0
11543;5;11;66;sea;true;ocean;0
11544;22;26;40;sea;false;ocean;0
11545;1;42;53;sea;true;ocean;0
11546;10;29;7;sea;false;ocean;0
11547;65;4;18;sea;true;ocean;0
11548;35;16;41;sea;false;ocean;0
11549;3;40;33;sea;false;ocean;0
11550;40;25;2;sea;true;ocean;0
11551;16;15;28;sea;false;ocean;0
11552;49;11;20;sea;true;ocean;0
11553;51;6;33;sea;false;ocean;0
11554;1;77;19;sea;true;ocean;0
11555;32;7;26;sea;false;ocean;0
11556;60;12;2;sea;true;ocean;0
11557;4;55;3;sea;true;ocean;0
11558;9;15;11;sea;false;ocean;0
11559;15;46;37;sea;false;ocean;0
11560;28;41;9;sea;false;ocean;0
11561;34;34;11;sea;false;ocean;0
11562;13;43;18;sea;true;ocean;0
11563;5;64;29;sea;false;ocean;0
11564;37;5;34;sea;true;ocean;0
11565;11;33;22;sea;false;ocean;0
11566;35;30;18;sea;false;ocean;0
11567;9;14;45;sea;true;ocean;0
11568;2;33;0;sea;true;ocean;0
11569;26;38;23;sea;true;ocean;0
11570;2;37;13;sea;false;ocean;0
11571;5;13;17;sea;false;ocean;0
11572;42;18;24;sea;false;ocean;0
11573;18;1;69;sea;true;ocean;0
11574;13;32;32;sea;false;ocean;0
11575;14;38;9;sea;false;ocean;0
11576;19;7;34;sea;false;ocean;0
11577;50;0;19;sea;true;ocean;0
11578;3;80;9;sea;true;ocean;0
11579;19;58;3;sea;true;ocean;0
11580;51;13;3;sea;true;ocean;0
11581;38;10;39;sea;false;ocean;0
11582;10;15;39;sea;false;ocean;0
11583;15;7;3;sea;false;ocean;0
11584;16;35;29;sea;false;ocean;0
11585;6;39;52;sea;false;ocean;0
11586;5;68;13;sea;true;ocean;0
11587;5;84;3;sea;false;ocean;0
11588;6;5;5;sea;false;ocean;0
11589;35;9;22;sea;false;ocean;0
11590;10;10;41;sea;false;ocean;0
11591;16;39;25;sea;false;ocean;0
11592;32;20;29;sea;true;ocean;0
11593;9;10;76;sea;false;ocean;0
11594;2;51;36;sea;false;ocean;0
11595;19;17;6;sea;true;ocean;0
11596;21;61;15;sea;false;ocean;0
11597;14;5;62;sea;true;ocean;0
11598;62;10;12;sea;false;ocean;0
11599;12;68;6;sea;false;ocean;0
11600;2;58;34;sea;false;ocean;0
11601;64;18;9;sea;false;ocean;0
11602;25;11;30;sea;false;ocean;0
11603;14;27;55;sea;false;ocean;0
11604;9;3;66;sea;false;ocean;0
11605;1;64;15;sea;false;ocean;0
11606;4;51;10;sea;false;ocean;0
11607;44;1;31;sea;false;ocean;0
11608;64;11;1;sea;false;ocean;0
11609;17;9;29;sea;false;ocean;0
11610;2;67;24;sea;false;ocean;0
11611;55;16;17;sea;true;ocean;0
11612;10;16;57;sea;false;ocean;0
11613;20;0;45;sea;false;ocean;0
11614;15;68;7;sea;false;ocean;0
11615;0;2;84;sea;true;ocean;0
11616;59;15;11;sea;false;ocean;0
11617;10;7;6;sea;true;ocean;0
11618;31;19;2;sea;true;ocean;0
11619;30;17;8;sea;false;ocean;0
11620;5;40;26;sea;false;ocean;0
11621;14;33;23;sea;true;ocean;0
11622;76;8;13;sea;false;ocean;0
11623;19;48;2;sea;false;ocean;0
11624;43;22;13;sea;false;ocean;0
11625;37;8;5;sea;false;ocean;0
11626;45;30;22;sea;false;ocean;0
11627;5;1;53;sea;false;ocean;0
11628;4;51;25;sea;false;ocean;0
11629;16;30;8;sea;false;ocean;0
11630;4;17;78;sea;false;ocean;0
11631;9;2;49;sea;false;ocean;0
11632;39;3;39;sea;false;ocean;0
11633;30;0;14;sea;false;ocean;0
11634;13;56;25;sea;false;ocean;0
11635;43;30;8;sea;false;ocean;0
11636;7;42;17;sea;false;ocean;0
11637;28;32;25;sea;false;ocean;0
11638;17;71;1;sea;false;ocean;0
11639;50;34;8;sea;false;ocean;0
11640;20;63;7;sea;false;ocean;0
11641;51;18;13;sea;false;ocean;0
11642;92;2;0;sea;false;ocean;0
11643;14;18;20;sea;false;ocean;0
11644;33;44;16;sea;false;ocean;0
11645;53;3;4;sea;false;ocean;0
11646;10;42;3;sea;false;ocean;0
11647;26;5;22;sea;true;ocean;0
11648;24;25;42;sea;false;ocean;0
11649;1;19;63;sea;false;ocean;0
11650;28;23;19;sea;true;ocean;0
11651;5;43;18;sea;false;ocean;0
11652;24;8;1;sea;false;ocean;0
11653;69;15;10;sea;false;ocean;0
11654;26;29;9;sea;false;ocean;0
11655;29;30;27;sea;false;ocean;0
11656;17;21;53;sea;false;ocean;0
11657;38;26;21;sea;true;ocean;0
11658;21;1;56;sea;false;ocean;0
11659;6;28;26;sea;false;ocean;0
11660;17;0;81;sea;false;ocean;0
11661;9;41;8;sea;false;ocean;0
11662;50;7;8;sea;false;ocean;0
11663;8;8;67;sea;false;ocean;0
11664;19;31;13;sea;false;ocean;0
11665;8;18;29;sea;false;ocean;0
11666;30;57;3;sea;false;ocean;0
11667;13;50;11;sea;true;ocean;0
11668;38;9;45;sea;true;ocean;0
11669;6;1;81;sea;false;ocean;0
11670;15;0;75;sea;false;ocean;0
11671;10;34;21;sea;false;ocean;0
11672;19;21;37;sea;false;ocean;0
11673;2;40;18;sea;false;ocean;0
11674;11;12;50;sea;false;ocean;0
11675;78;1;10;sea;false;ocean;0
11676;15;77;2;sea;false;ocean;0
11677;66;12;11;sea;false;ocean;0
11678;35;4;60;sea;false;ocean;0
11679;52;40;0;sea;false;ocean;0
11680;30;46;0;sea;false;ocean;0
11681;8;53;3;sea;false;ocean;0
11682;58;9;13;sea;true;ocean;0
11683;27;6;9;sea;false;ocean;0
11684;24;0;0;sea;false;ocean;0
11685;22;35;3;sea;false;ocean;0
11686;31;25;12;sea;true;ocean;0
11687;33;15;49;sea;false;ocean;0
11688;3;28;57;sea;false;ocean;0
11689;36;21;12;sea;false;ocean;0
11690;41;50;1;sea;false;ocean;0
11691;43;42;4;sea;false;ocean;0
11692;5;4;55;sea;false;ocean;0
11693;3;89;4;sea;false;ocean;0
11694;51;10;33;sea;true;ocean;0
11695;3;44;52;sea;false;ocean;0
11696;53;9;26;sea;false;ocean;0
11697;5;69;25;sea;false;ocean;0
11698;45;34;12;sea;true;ocean;0
11699;13;33;17;sea;false;ocean;0
11700;14;45;32;sea;false;ocean;0
11701;16;49;10;sea;false;ocean;0
11702;9;1;3;sea;false;ocean;0
11703;73;16;9;sea;false;ocean;0
11704;29;37;19;sea;false;ocean;0
11705;30;5;7;sea;false;ocean;0
11706;9;13;56;sea;false;ocean;0
11707;7;42;26;sea;false;ocean;0
11708;47;8;0;sea;false;ocean;0
11709;5;61;15;sea;false;ocean;0
11710;38;4;54;sea;false;ocean;0
11711;36;0;40;sea;false;ocean;0
11712;44;7;32;sea;true;ocean;0
11713;41;10;15;sea;false;ocean;0
11714;59;22;10;sea;false;ocean;0
11715;23;37;10;sea;false;ocean;0
11716;5;6;58;sea;false;ocean;0
11717;82;9;2;sea;false;ocean;0
11718;79;6;11;sea;false;ocean;0
11719;51;3;13;sea;false;ocean;0
11720;14;51;24;sea;false;ocean;0
11721;11;41;16;sea;false;ocean;0
11722;17;11;20;sea;false;ocean;0
11723;37;15;36;sea;false;ocean;0
11724;62;4;28;sea;false;ocean;0
11725;4;61;14;sea;false;ocean;0
11726;12;6;16;sea;false;ocean;0
11727;46;2;47;sea;false;ocean;0
11728;6;11;60;sea;false;ocean;0
11729;0;77;20;sea;false;ocean;0
11730;6;15;12;sea;false;ocean;0
11731;18;60;11;sea;false;ocean;0
11732;3;24;50;sea;false;ocean;0
11733;46;15;4;sea;false;ocean;0
11734;5;23;14;sea;false;ocean;0
11735;47;30;18;sea;false;ocean;0
11736;29;36;33;sea;false;ocean;0
11737;4;13;54;sea;false;ocean;0
11738;23;6;29;sea;false;ocean;0
11739;30;15;41;sea;false;ocean;0
11740;11;8;48;sea;false;ocean;0
11741;33;58;2;sea;false;ocean;0
11742;47;6;41;sea;false;ocean;0
11743;32;2;19;sea;false;ocean;0
11744;38;43;14;sea;false;ocean;0
11745;19;53;21;sea;false;ocean;0
11746;18;44;3;sea;false;ocean;0
11747;11;13;8;sea;false;ocean;0
11748;2;30;19;sea;false;ocean;0
11749;34;42;6;sea;false;ocean;0
11750;67;2;17;sea;false;ocean;0
11751;34;3;12;sea;true;ocean;0
11752;5;21;72;sea;false;ocean;0
11753;38;7;27;sea;false;ocean;0
11754;0;11;28;sea;false;ocean;0
11755;24;37;23;sea;false;ocean;0
11756;33;29;24;sea;false;ocean;0
11757;44;3;46;sea;false;ocean;0
11758;1;67;8;sea;false;ocean;0
11759;86;8;1;sea;false;ocean;0
11760;1;70;2;sea;false;ocean;0
11761;30;5;46;sea;false;ocean;0
11762;22;32;38;sea;false;ocean;0
11763;43;14;6;sea;false;ocean;0
11764;28;14;38;sea;false;ocean;0
11765;5;4;25;sea;false;ocean;0
11766;16;13;67;sea;false;ocean;0
11767;61;23;11;sea;false;ocean;0
11768;20;13;36;sea;false;ocean;0
11769;58;2;2;sea;false;ocean;0
11770;1;8;46;sea;false;ocean;0
11771;28;6;43;sea;false;ocean;0
11772;39;4;11;sea;false;ocean;0
11773;21;1;48;sea;true;ocean;0
11774;50;19;5;sea;false;ocean;0
11775;53;3;23;sea;false;ocean;0
11776;72;13;7;sea;false;ocean;0
11777;1;32;10;sea;false;ocean;0
11778;16;7;40;sea;true;ocean;0
11779;1;42;3;sea;false;ocean;0
11780;6;72;18;sea;false;ocean;0
11781;59;16;20;sea;false;ocean;0
11782;22;5;31;sea;true;ocean;0
11783;8;14;62;sea;false;ocean;0
11784;13;64;7;sea;false;ocean;0
11785;0;45;11;sea;false;ocean;0
11786;33;42;2;sea;true;ocean;0
11787;33;40;1;sea;false;ocean;0
11788;12;1;81;sea;false;ocean;0
11789;12;12;43;sea;false;ocean;0
11790;41;17;1;sea;true;ocean;0
11791;25;7;51;sea;true;ocean;0
11792;23;44;15;sea;true;ocean;0
11793;4;12;43;sea;false;ocean;0
11794;81;1;16;sea;false;ocean;0
11795;2;4;31;sea;false;ocean;0
11796;16;7;4;sea;false;ocean;0
11797;45;16;34;sea;false;ocean;0
11798;20;44;9;sea;true;ocean;0
11799;30;38;16;sea;false;ocean;0
11800;33;46;8;sea;false;ocean;0
11801;24;49;15;sea;false;ocean;0
11802;15;30;43;sea;false;ocean;0
11803;18;2;31;sea;false;ocean;0
11804;68;0;9;sea;false;ocean;0
11805;16;77;1;sea;false;ocean;0
11806;30;19;46;sea;false;ocean;0
11807;42;49;4;sea;false;ocean;0
11808;13;59;27;sea;false;ocean;0
11809;20;64;1;sea;false;ocean;0
11810;50;38;9;sea;false;ocean;0
11811;14;26;39;sea;false;ocean;0
11812;39;1;43;sea;false;ocean;0
11813;40;1;5;sea;false;ocean;0
11814;49;4;12;sea;false;ocean;0
11815;45;23;29;sea;false;ocean;0
11816;17;28;14;sea;false;ocean;0
11817;15;55;6;sea;false;ocean;0
11818;78;12;6;sea;false;ocean;0
11819;30;1;31;sea;false;ocean;0
11820;8;42;24;sea;true;ocean;0
11821;1;59;12;sea;false;ocean;0
11822;3;24;13;sea;true;ocean;0
11823;11;77;2;sea;true;ocean;0
11824;26;51;18;sea;true;ocean;0
11825;3;32;8;sea;false;ocean;0
11826;9;7;55;sea;false;ocean;0
11827;1;28;15;sea;false;ocean;0
11828;32;39;8;sea;false;ocean;0
11829;24;26;4;sea;false;ocean;0
11830;39;4;44;sea;false;ocean;0
11831;38;25;24;sea;false;ocean;0
11832;67;2;25;sea;true;ocean;0
11833;51;16;32;sea;true;ocean;0
11834;29;44;24;sea;false;ocean;0
11835;24;11;38;sea;false;ocean;0
11836;36;2;56;sea;false;ocean;0
11837;25;32;16;sea;false;ocean;0
11838;18;7;43;sea;false;ocean;0
11839;34;7;39;sea;false;ocean;0
11840;5;15;33;sea;true;ocean;0
11841;72;1;11;sea;false;ocean;0
11842;22;40;35;sea;true;ocean;0
11843;31;5;39;sea;false;ocean;0
11844;6;1;32;sea;false;ocean;0
11845;11;25;5;sea;false;ocean;0
11846;12;22;11;sea;false;ocean;0
11847;6;46;41;sea;false;ocean;0
11848;8;29;37;sea;false;ocean;0
11849;46;13;6;sea;false;ocean;0
11850;4;29;54;sea;false;ocean;0
11851;10;41;44;sea;false;ocean;0
11852;44;30;12;sea;false;ocean;0
11853;74;5;19;sea;false;ocean;0
11854;4;15;44;sea;false;ocean;0
11855;4;52;26;sea;false;ocean;0
11856;55;17;11;sea;false;ocean;0
11857;54;18;11;sea;true;ocean;0
11858;47;2;6;sea;true;ocean;0
11859;49;21;24;sea;false;ocean;0
11860;4;5;44;sea;false;ocean;0
11861;17;0;41;sea;false;ocean;0
11862;3;52;24;sea;false;ocean;0
11863;20;33;3;sea;false;ocean;0
11864;5;80;8;sea;false;ocean;0
11865;20;17;11;sea;false;ocean;0
11866;2;39;48;sea;false;ocean;0
11867;4;19;4;sea;false;ocean;0
11868;34;8;47;sea;false;ocean;0
11869;12;20;47;sea;false;ocean;0
11870;44;37;15;sea;false;ocean;0
11871;28;17;0;sea;false;ocean;0
11872;26;18;39;sea;false;ocean;0
11873;16;12;55;sea;false;ocean;0
11874;11;84;3;sea;false;ocean;0
11875;27;41;3;sea;false;ocean;0
11876;6;76;3;sea;false;ocean;0
11877;22;35;33;sea;false;ocean;0
11878;6;20;36;sea;false;ocean;0
11879;39;50;4;sea;false;ocean;0
11880;26;24;12;sea;false;ocean;0
11881;3;5;61;sea;false;ocean;0
11882;11;52;5;sea;false;ocean;0
11883;29;63;3;sea;true;ocean;0
11884;39;23;19;sea;false;ocean;0
11885;27;26;22;sea;false;ocean;0
11886;28;27;23;sea;false;ocean;0
11887;14;53;7;sea;false;ocean;0
11888;8;26;60;sea;false;ocean;0
11889;44;15;6;sea;false;ocean;0
11890;20;33;31;sea;false;ocean;0
11891;68;22;0;sea;false;ocean;0
11892;1;70;5;sea;false;ocean;0
11893;2;33;27;sea;false;ocean;0
11894;1;1;45;sea;false;ocean;0
11895;6;13;77;sea;false;ocean;0
11896;33;55;3;sea;false;ocean;0
11897;32;5;50;sea;false;ocean;0
11898;14;14;13;sea;false;ocean;0
11899;45;8;39;sea;false;ocean;0
11900;14;60;4;sea;false;ocean;0
11901;25;7;28;sea;false;ocean;0
11902;56;23;3;sea;false;ocean;0
11903;37;9;16;sea;false;ocean;0
11904;15;0;44;sea;false;ocean;0
11905;17;69;10;sea;false;ocean;0
11906;34;18;25;sea;true;ocean;0
11907;0;78;5;sea;false;ocean;0
11908;34;11;28;sea;false;ocean;0
11909;20;26;20;sea;true;ocean;0
11910;23;12;51;sea;false;ocean;0
11911;0;5;72;sea;false;ocean;0
11912;47;4;45;sea;false;ocean;0
11913;7;13;44;sea;false;ocean;0
11914;61;10;7;sea;false;ocean;0
11915;0;48;8;sea;false;ocean;0
11916;1;1;37;sea;false;ocean;0
11917;8;58;27;sea;false;ocean;0
11918;2;8;14;sea;false;ocean;0
11919;0;13;56;sea;false;ocean;0
11920;0;45;3;sea;true;ocean;0
11921;22;19;53;sea;false;ocean;0
11922;35;25;0;sea;false;ocean;0
11923;35;7;2;sea;false;ocean;0
11924;12;44;11;sea;false;ocean;0
11925;16;0;16;sea;false;ocean;0
11926;44;23;28;sea;false;ocean;0
11927;4;13;55;sea;false;ocean;0
11928;29;6;18;sea;false;ocean;0
11929;53;30;13;sea;false;ocean;0
11930;26;48;22;sea;true;ocean;0
11931;25;14;4;sea;true;ocean;0
11932;5;22;2;sea;true;ocean;0
11933;14;34;42;sea;false;ocean;0
11934;26;8;19;sea;false;ocean;0
11935;2;31;10;sea;false;ocean;0
11936;25;30;17;sea;false;ocean;0
11937;0;68;18;sea;false;ocean;0
11938;26;1;18;sea;false;ocean;0
11939;16;21;46;sea;false;ocean;0
11940;38;1;7;sea;false;ocean;0
11941;77;0;18;sea;false;ocean;0
11942;0;37;60;sea;false;ocean;0
11943;57;1;31;sea;false;ocean;0
11944;35;27;33;sea;false;ocean;0
11945;3;25;12;sea;false;ocean;0
11946;16;9;1;sea;false;ocean;0
11947;3;45;0;sea;false;ocean;0
11948;9;56;7;sea;false;ocean;0
11949;0;11;29;sea;false;ocean;0
11950;9;21;20;sea;false;ocean;0
11951;9;81;8;sea;false;ocean;0
11952;6;37;47;sea;false;ocean;0
11953;22;4;41;sea;false;ocean;0
11954;48;0;31;sea;false;ocean;0
11955;26;17;36;sea;false;ocean;0
11956;22;4;25;sea;false;ocean;0
11957;3;27;19;sea;false;ocean;0
11958;34;55;0;sea;false;ocean;0
11959;33;42;14;sea;false;ocean;0
11960;2;49;32;sea;false;ocean;0
11961;5;69;7;sea;false;ocean;0
11962;5;5;60;sea;false;ocean;0
11963;37;5;41;sea;false;ocean;0
11964;37;43;16;sea;false;ocean;0
11965;34;26;26;sea;false;ocean;0
11966;15;48;22;sea;false;ocean;0
11967;13;9;23;sea;false;ocean;0
11968;11;37;48;sea;true;ocean;0
11969;57;16;58;lake;false;lakes;0
11970;48;50;9;lake;false;lakes;0
11971;6;53;84;lake;false;lakes;0
11972;42;19;88;lake;false;lakes;0
11973;96;16;29;lake;false;lakes;0
11974;45;90;1;lake;false;lakes;0
11975;111;35;3;lake;false;lakes;0
11976;70;2;33;lake;false;lakes;0
11977;29;20;53;lake;false;lakes;0
11978;4;53;45;lake;false;lakes;0
